id,name,woofer_type,date,source,retweet_count,favorite_count,rating_numerator,rating_denominator,prediction1,prediction1_confidence,prediction1_isdog,prediction2,prediction2_confidence,prediction2_isdog,prediction3,prediction3_confidence,prediction3_isdog,jpg_url
809220051211603969,Kyro,None,2016-12-15,Twitter for iPhone,6096,21145,12,10,pomeranian,0.8195110000000001,True,samoyed,0.141241,True,pembroke,0.013455200000000002,True,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg
809084759137812480,Wallace,None,2016-12-14,Twitter for iPhone,3810,14031,11,10,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,labrador_retriever,0.011761,True,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg
808838249661788160,Ito,None,2016-12-14,Twitter for iPhone,3308,10732,13,10,rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg
808733504066486276,None,None,2016-12-13,Twitter for iPhone,2356,8401,12,10,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg
808501579447930884,Koda,None,2016-12-13,Twitter for iPhone,2821,11965,12,10,airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,irish_terrier,0.093193,True,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg
808106460588765185,None,None,2016-12-12,Twitter for iPhone,2387,9288,12,10,golden_retriever,0.426183,True,labrador_retriever,0.257447,True,great_pyrenees,0.12648199999999998,True,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg
808001312164028416,Cooper,None,2016-12-11,Twitter for iPhone,3843,13333,12,10,labrador_retriever,0.730959,True,staffordshire_bullterrier,0.130726,True,american_staffordshire_terrier,0.028852600000000006,True,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg
807621403335917568,Ollie,None,2016-12-10,Twitter for iPhone,3991,15460,14,10,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg
807106840509214720,Stephan,None,2016-12-09,Twitter for iPhone,60431,125970,13,10,chihuahua,0.50537,True,pomeranian,0.120358,True,toy_terrier,0.0770081,True,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg
807010152071229440,Lennon,None,2016-12-08,Twitter for iPhone,4166,13847,12,10,golden_retriever,0.610807,True,irish_setter,0.213642,True,welsh_springer_spaniel,0.0318866,True,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg
806629075125202948,None,None,2016-12-07,Twitter for iPhone,37838,79675,13,10,arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg
806542213899489280,Waffles,None,2016-12-07,Twitter for iPhone,2566,10838,11,10,vizsla,0.938617,True,brittany_spaniel,0.0367389,True,chesapeake_bay_retriever,0.00397149,True,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg
806219024703037440,incredibly,None,2016-12-06,Twitter for iPhone,1293,6822,13.0,10.0,chow,0.835102,True,pomeranian,0.0407829,True,eskimo_dog,0.0212745,True,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg
805932879469572096,Major,None,2016-12-06,Twitter for iPhone,2078,8788,12.0,10.0,norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,leonberg,0.00794674,True,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg
805826884734976000,Duke,None,2016-12-05,Twitter for iPhone,1992,6989,12,10,siberian_husky,0.248926,True,american_staffordshire_terrier,0.0983133,True,eskimo_dog,0.0801885,True,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg
805520635690676224,Zeke,None,2016-12-04,Twitter for iPhone,1791,6101,12.0,10.0,malinois,0.643147,True,german_shepherd,0.186642,True,border_terrier,0.109345,True,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg
805487436403003392,Sansa,None,2016-12-04,Twitter for iPhone,2753,9311,12.0,10.0,shield,0.58783,False,barrel,0.0901799,False,sundial,0.06919860000000001,False,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg
805207613751304193,Shooter,None,2016-12-04,Twitter for iPhone,1853,8287,12,10,pembroke,0.244705,True,rhodesian_ridgeback,0.180461,True,cardigan,0.0946637,True,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg
804738756058218496,Django,None,2016-12-02,Twitter for iPhone,4179,14575,12,10,tibetan_mastiff,0.91579,True,german_shepherd,0.0624797,True,leonberg,0.00829749,True,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg
804026241225523202,Bo,None,2016-11-30,Twitter for iPhone,17655,47344,13,10,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152969,False,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg
803773340896923648,Diogi,puppo,2016-11-30,Twitter for iPhone,3010,10673,12,10,miniature_pinscher,0.817066,True,redbone,0.0597065,True,irish_terrier,0.0341952,True,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg
803638050916102144,None,None,2016-11-29,Twitter for iPhone,4489,11660,13,10,labrador_retriever,0.372776,True,golden_retriever,0.343666,True,great_pyrenees,0.0672423,True,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg
803380650405482500,Sonny,None,2016-11-28,Twitter for iPhone,2016,8243,12,10,bookcase,0.890601,False,entertainment_center,0.019287400000000003,False,file,0.00948954,False,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg
803276597545603072,Winston,None,2016-11-28,Twitter for iPhone,2675,10650,11,10,pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg
802952499103731712,Marley,None,2016-11-27,Twitter for iPhone,2186,9599,12,10,chow,0.944032,True,golden_retriever,0.0172398,True,pomeranian,0.0120848,True,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg
802572683846291456,Winnie,None,2016-11-26,Twitter for iPhone,2716,9499,12,10,golden_retriever,0.610171,True,labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg
802323869084381190,Severus,None,2016-11-26,Twitter for iPhone,6343,17245,13,10,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg
802265048156610565,None,None,2016-11-25,Twitter for iPhone,1486,7016,11,10,labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,rhodesian_ridgeback,0.0120606,True,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg
802239329049477120,Loki,puppo,2016-11-25,Twitter for iPhone,2840,9640,12.0,10.0,eskimo_dog,0.482498,True,siberian_husky,0.335774,True,malamute,0.134589,True,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg
801958328846974976,Ronnie,None,2016-11-25,Twitter for iPhone,1859,8188,12,10,staffordshire_bullterrier,0.327887,True,american_staffordshire_terrier,0.271916,True,labrador_retriever,0.247619,True,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg
801538201127157760,Wallace,None,2016-11-23,Twitter for iPhone,2231,8722,12,10,pembroke,0.550506,True,cardigan,0.306612,True,shetland_sheepdog,0.054229999999999993,True,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg
801285448605831168,None,None,2016-11-23,Twitter for iPhone,905,6433,10,10,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg
801167903437357056,Milo,None,2016-11-22,Twitter for iPhone,6459,26049,13,10,cocker_spaniel,0.74022,True,dandie_dinmont,0.061604499999999986,True,english_setter,0.0413314,True,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg
801115127852503040,Bones,None,2016-11-22,Twitter for iPhone,2271,8591,12,10,dalmatian,0.823356,True,english_setter,0.0946019,True,bluetick,0.0219534,True,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg
800751577355128832,Mauve,None,2016-11-21,Twitter for iPhone,3015,11169,12,10,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg
800513324630806528,Chef,None,2016-11-21,Twitter for iPhone,3278,13966,11,10,pembroke,0.8289040000000001,True,cardigan,0.167373,True,chihuahua,0.0007659339999999999,True,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg
800459316964663297,None,None,2016-11-20,Twitter for iPhone,2346,10060,12,10,teddy,0.31192800000000004,False,ice_bear,0.184657,False,christmas_stocking,0.173229,False,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg
800388270626521089,Doc,None,2016-11-20,Twitter for iPhone,3055,11844,12,10,golden_retriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg
800141422401830912,Peaches,None,2016-11-20,Twitter for iPhone,2788,16279,13,10,golden_retriever,0.938048,True,kuvasz,0.0251195,True,labrador_retriever,0.0229773,True,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg
800018252395122689,None,None,2016-11-19,Twitter for iPhone,14318,30181,11,10,vacuum,0.289485,False,punching_bag,0.243297,False,barbell,0.14363,False,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg
799757965289017345,Sobe,None,2016-11-18,Twitter for iPhone,2354,8934,13,10,border_collie,0.442534,True,collie,0.288684,True,shetland_sheepdog,0.196399,True,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg
799422933579902976,Longfellow,None,2016-11-18,Twitter for iPhone,2082,8552,12.0,10.0,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg
799297110730567681,Jeffrey,None,2016-11-17,Twitter for iPhone,3011,10523,11,10,malamute,0.985028,True,siberian_husky,0.00583442,True,eskimo_dog,0.00544281,True,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg
799063482566066176,Mister,None,2016-11-17,Twitter for iPhone,2681,8580,11,10,norfolk_terrier,0.334436,True,norwich_terrier,0.231573,True,australian_terrier,0.21420300000000006,True,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg
798933969379225600,Iroh,None,2016-11-16,Twitter for iPhone,4865,13970,12,10,siberian_husky,0.703224,True,eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg
798925684722855936,Shadow,None,2016-11-16,Twitter for iPhone,1553,7918,11,10,west_highland_white_terrier,0.539463,True,cairn,0.184897,True,norfolk_terrier,0.163024,True,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg
798209839306514432,Cooper,None,2016-11-14,Twitter for iPhone,2777,11037,13,10,pekinese,0.524583,True,shih-tzu,0.102931,True,pomeranian,0.0978931,True,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg
797971864723324932,None,None,2016-11-14,Twitter for iPhone,3419,12378,12,10,american_staffordshire_terrier,0.489845,True,chihuahua,0.30576,True,staffordshire_bullterrier,0.0727991,True,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg
797545162159308800,Cassie,None,2016-11-12,Twitter for iPhone,5277,15433,12,10,pembroke,0.954089,True,cardigan,0.033643900000000004,True,papillon,0.00973566,True,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg
797236660651966464,Pancake,None,2016-11-12,Twitter for iPhone,7226,21237,12,10,collie,0.767005,True,border_collie,0.100844,True,kelpie,0.0483681,True,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg
796865951799083009,Tyr,None,2016-11-11,Twitter for iPhone,2071,8155,12,10,cardigan,0.8391290000000001,True,boston_bull,0.0806985,True,pembroke,0.034505,True,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg
796759840936919040,Romeo,None,2016-11-10,Twitter for iPhone,3320,12603,11,10,american_staffordshire_terrier,0.463996,True,staffordshire_bullterrier,0.155566,True,weimaraner,0.137587,True,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg
796484825502875648,None,None,2016-11-09,Twitter for iPhone,1920,8050,12,10,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,australian_terrier,0.0998434,True,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg
796387464403357696,Snicku,None,2016-11-09,Twitter for iPhone,4528,11695,12,10,pekinese,0.461164,True,pomeranian,0.28865,True,siamese_cat,0.052423,False,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg
796149749086875649,Ruby,None,2016-11-09,Twitter for iPhone,15578,34355,11,10,golden_retriever,0.600276,True,labrador_retriever,0.140798,True,seat_belt,0.0873548,False,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg
796116448414461957,None,None,2016-11-08,Twitter for iPhone,2633,9682,11,10,cardigan,0.700182,True,pembroke,0.260738,True,papillon,0.0171099,True,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg
796080075804475393,Yogi,None,2016-11-08,Twitter for iPhone,2522,9004,12,10,chow,0.973846,True,tibetan_mastiff,0.014109899999999996,True,gibbon,0.00235832,False,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg
796031486298386433,Daisy,None,2016-11-08,Twitter for iPhone,4008,11512,13,10,golden_retriever,0.893775,True,labrador_retriever,0.0701398,True,doormat,0.00841853,False,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg
795464331001561088,None,None,2016-11-07,Twitter for iPhone,25918,52912,13,10,golden_retriever,0.193082,True,chesapeake_bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg
795400264262053889,Brody,None,2016-11-06,Twitter for iPhone,3121,10724,12,10,golden_retriever,0.925494,True,labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg
795076730285391872,Bailey,None,2016-11-06,Twitter for iPhone,5911,17259,11,10,gas_pump,0.676439,False,harvester,0.049995300000000006,False,swing,0.0446596,False,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg
794926597468000259,Mack,None,2016-11-05,Twitter for iPhone,2508,10926,12,10,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg
794332329137291264,Nimbus,None,2016-11-04,Twitter for iPhone,2890,10200,12,10,samoyed,0.988307,True,malamute,0.00490635,True,great_pyrenees,0.00290129,True,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg
794205286408003585,Laika,None,2016-11-03,Twitter for iPhone,3604,9797,14,10,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg
793962221541933056,Maximus,None,2016-11-02,Twitter for iPhone,5314,17891,12,10,labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,staffordshire_bullterrier,0.016496700000000003,True,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg
793845145112371200,Clark,None,2016-11-02,Twitter for iPhone,2038,9796,13,10,old_english_sheepdog,0.7652770000000001,True,bedlington_terrier,0.112753,True,kerry_blue_terrier,0.0476617,True,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg
793601777308463104,Dobby,None,2016-11-01,Twitter for iPhone,1773,8482,12,10,miniature_pinscher,0.538981,True,chihuahua,0.21783,True,toy_terrier,0.0891487,True,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg
793500921481273345,Fiona,None,2016-11-01,Twitter for iPhone,2586,11372,12,10,golden_retriever,0.326122,True,labrador_retriever,0.219904,True,chesapeake_bay_retriever,0.163366,True,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg
793286476301799424,Moreton,None,2016-11-01,Twitter for iPhone,10009,26147,13,10,afghan_hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg
793271401113350145,Dave,None,2016-11-01,Twitter for iPhone,2583,9208,12,10,siberian_husky,0.231695,True,eskimo_dog,0.206749,True,pembroke,0.0701195,True,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg
793256262322548741,None,None,2016-11-01,Twitter for iPhone,9079,21245,12,10,basset,0.207622,True,walker_hound,0.0605742,True,beagle,0.0412205,True,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
793241302385262592,Tucker,None,2016-11-01,Twitter for iPhone,3562,11181,13,10,golden_retriever,0.559308,True,labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
793226087023144960,Juno,None,2016-10-31,Twitter for iPhone,3111,10453,12.0,10.0,wire-haired_fox_terrier,0.456047,True,lakeland_terrier,0.273428,True,english_springer,0.0836433,True,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,Maude,None,2016-10-31,Twitter for iPhone,3055,9491,10,10,doormat,0.874431,False,french_bulldog,0.0187591,True,boston_bull,0.0151344,True,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,Lily,puppo,2016-10-31,Twitter for iPhone,6130,16244,12,10,labrador_retriever,0.654762,True,golden_retriever,0.0741,True,chihuahua,0.0423393,True,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,Newt,None,2016-10-31,Twitter for iPhone,2168,7371,11,10,lakeland_terrier,0.266824,True,irish_terrier,0.218783,True,airedale,0.13296,True,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,Benji,None,2016-10-31,Twitter for iPhone,3024,10012,12,10,golden_retriever,0.946224,True,labrador_retriever,0.0364766,True,doormat,0.00235285,False,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,Nida,None,2016-10-31,Twitter for iPhone,1851,6564,11,10,italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793135492858580992,None,None,2016-10-31,Twitter for iPhone,2713,6870,13,10,bakery,0.737041,False,saltshaker,0.05239590000000001,False,teddy,0.0465926,False,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg
793120401413079041,Robin,None,2016-10-31,Twitter for iPhone,4249,13490,12.0,10.0,labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792913359805018113,a,None,2016-10-31,Twitter for iPhone,4369,15236,13,10,web_site,0.226716,False,lighter,0.0819414,False,switch,0.0390086,False,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg
792883833364439040,Bailey,None,2016-10-31,Twitter for iPhone,4651,12024,12,10,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg
792773781206999040,Monster,None,2016-10-30,Twitter for iPhone,1825,7804,12,10,yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,australian_terrier,0.00445069,True,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
792394556390137856,BeBe,None,2016-10-29,Twitter for iPhone,4669,14297,12,10,cocker_spaniel,0.746387,True,irish_setter,0.0916151,True,miniature_poodle,0.061078199999999985,True,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
792050063153438720,Remus,None,2016-10-28,Twitter for iPhone,1967,7626,13.0,10.0,komondor,0.942856,True,swab,0.05271519999999999,False,tibetan_terrier,0.002743,True,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
791672322847637504,None,None,2016-10-27,Twitter for iPhone,3398,12491,13,10,golden_retriever,0.705092,True,labrador_retriever,0.219721,True,kuvasz,0.015965,True,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
791406955684368384,Levi,None,2016-10-26,Twitter for iPhone,4479,13937,12,10,pembroke,0.972629,True,cardigan,0.0270259,True,basenji,0.000152502,True,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
791312159183634433,Mabel,None,2016-10-26,Twitter for iPhone,2763,9342,12,10,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,doberman,0.00354426,True,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg
790987426131050500,Misty,None,2016-10-25,Twitter for iPhone,2323,10510,12,10,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,newfoundland,0.104768,True,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
790946055508652032,Betty,puppo,2016-10-25,Twitter for iPhone,5104,17668,12,10,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
790698755171364864,Mosby,None,2016-10-24,Twitter for iPhone,2078,8715,12,10,bernese_mountain_dog,0.996541,True,entlebucher,0.00105698,True,appenzeller,0.000997907,True,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
790581949425475584,Duke,None,2016-10-24,Twitter for iPhone,7818,21978,11,10,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
790337589677002753,Maggie,None,2016-10-23,Twitter for iPhone,2025,8305,12,10,pembroke,0.658808,True,cardigan,0.153096,True,toy_terrier,0.102299,True,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
790277117346975746,Bruce,None,2016-10-23,Twitter for iPhone,3460,13353,11,10,labrador_retriever,0.427742,True,great_dane,0.190503,True,curly-coated_retriever,0.146427,True,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
789986466051088384,Happy,None,2016-10-23,Twitter for iPhone,2514,9823,12,10,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.07853049999999999,True,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
789628658055020548,Eli,None,2016-10-22,Twitter for iPhone,1936,7977,13,10,chow,0.260702,True,cougar,0.0881427,False,pomeranian,0.0798831,True,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
789599242079838210,Brownie,None,2016-10-21,Twitter for iPhone,2105,7187,12,10,chesapeake_bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,labrador_retriever,0.0174985,True,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg
789530877013393408,Rizzy,None,2016-10-21,Twitter for iPhone,3670,12501,12,10,schipperke,0.363272,True,kelpie,0.197021,True,norwegian_elkhound,0.151024,True,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
789268448748703744,Stella,None,2016-10-21,Twitter for iPhone,2813,9691,10,10,malamute,0.81286,True,siberian_husky,0.120853,True,eskimo_dog,0.0242693,True,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
789137962068021249,Bo,None,2016-10-20,Twitter for iPhone,3043,10316,12,10,chihuahua,0.746135,True,pekinese,0.0703834,True,pembroke,0.0492369,True,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg
788908386943430656,Lucy,None,2016-10-20,Twitter for iPhone,13467,29122,11,10,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
788765914992902144,Butter,None,2016-10-19,Twitter for iPhone,11201,29128,12,10,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
788412144018661376,Dexter,None,2016-10-18,Twitter for iPhone,5753,16548,11,10,golden_retriever,0.805238,True,labrador_retriever,0.113798,True,brittany_spaniel,0.0385587,True,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
788178268662984705,None,None,2016-10-18,Twitter for iPhone,2301,7678,13,10,samoyed,0.73548,True,pomeranian,0.075101,True,arctic_fox,0.0360719,False,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg
788150585577050112,Leo,None,2016-10-17,Twitter for iPhone,1416,6533,13,10,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
788039637453406209,None,None,2016-10-17,Twitter for iPhone,1437,6532,12,10,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg
787810552592695296,Frank,None,2016-10-17,Twitter for iPhone,3322,9200,11,10,pug,0.362835,True,french_bulldog,0.221864,True,english_setter,0.0804183,True,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
787717603741622272,Tonks,puppo,2016-10-16,Twitter for iPhone,3024,10855,13,10,german_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
787397959788929025,Moose,None,2016-10-15,Twitter for iPhone,3079,11531,11,10,chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
787322443945877504,Lincoln,None,2016-10-15,Twitter for iPhone,1901,8271,10,10,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
786963064373534720,Rory,None,2016-10-14,Twitter for iPhone,8669,28225,12,10,golden_retriever,0.915303,True,saluki,0.0462126,True,labrador_retriever,0.0375041,True,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
786709082849828864,Logan,None,2016-10-13,Twitter for iPhone,6610,19305,9.75,10,pomeranian,0.467321,True,persian_cat,0.122978,False,chow,0.102654,True,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
786664955043049472,None,None,2016-10-13,Twitter for iPhone,2775,11310,12,10,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
786595970293370880,Dale,None,2016-10-13,Twitter for iPhone,3362,9990,11,10,pembroke,0.709512,True,cardigan,0.28717800000000004,True,chow,0.000570176,True,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
786363235746385920,Rizzo,None,2016-10-13,Twitter for iPhone,3796,11560,13,10,golden_retriever,0.929266,True,labrador_retriever,0.0628667,True,saluki,0.00215669,True,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
786233965241827333,Mattie,None,2016-10-12,Twitter for iPhone,5179,16235,11,10,labrador_retriever,0.478193,True,schipperke,0.224817,True,staffordshire_bullterrier,0.0773956,True,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg
785927819176054784,Lucy,None,2016-10-11,Twitter for iPhone,3436,12050,12,10,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
